Exp,Season,year,Plot,Depth,NH4
141,August,1999,240,40-60,0.3029
141,August,1999,241,0-20,0.7292
141,August,1999,241,40-60,0.389
141,August,1999,242,0-20,0.4692
141,August,1999,242,40-60,0.3433
141,August,1999,243,0-20,0.0413
141,August,1999,243,40-60,0.0361
141,August,1999,244,0-20,0.2209
141,August,1999,244,40-60,0
141,August,1999,245,0-20,0.0286
141,August,1999,245,40-60,0.2165
141,August,1999,246,0-20,0.0728
141,August,1999,246,40-60,0.1097
141,August,1999,247,0-20,0.1152
141,August,1999,247,40-60,0.2119
141,August,1999,248,0-20,0.1409
141,August,1999,248,40-60,0.1461
141,August,1999,249,0-20,0.2628
141,August,1999,249,40-60,0.1187
141,August,1999,250,0-20,0.0627
141,August,1999,250,40-60,0.1686
141,August,1999,251,0-20,0.048
141,August,1999,251,40-60,0.1277
141,August,1999,252,0-20,0.0997
141,August,1999,252,40-60,0.0786
141,August,1999,253,0-20,0.0641
141,August,1999,253,40-60,0.0763
141,August,1999,254,0-20,0.1568
141,August,1999,254,40-60,0.1061
141,August,1999,255,0-20,0.4216
141,August,1999,255,40-60,0.0361
141,August,1999,256,0-20,0.3459
141,August,1999,256,40-60,0.1944
141,August,1999,257,0-20,0.0503
141,August,1999,257,40-60,0
141,August,1999,258,0-20,0.0254
141,August,1999,258,40-60,0.0126
141,August,1999,259,0-20,0.0593
141,August,1999,259,40-60,0.0558
141,August,1999,260,0-20,0.0612
141,August,1999,260,40-60,0.0691
141,August,1999,261,0-20,0.0552
141,August,1999,261,40-60,0.0982
141,August,1999,262,0-20,0
141,August,1999,262,40-60,0.5137
141,August,1999,263,0-20,0.102
141,August,1999,263,40-60,0.2361
141,August,1999,264,0-20,0.1123
141,August,1999,264,40-60,0
141,August,1999,265,0-20,0.1633
141,August,1999,265,40-60,0.1851
141,August,1999,266,0-20,0.0243
141,August,1999,266,40-60,0.0326
141,August,1999,267,0-20,0.1043
141,August,1999,267,40-60,0.2599
141,August,1999,268,0-20,0.2283
141,August,1999,268,40-60,0.0318
141,August,1999,269,0-20,0.6923
141,August,1999,269,40-60,2.1117
141,August,1999,270,0-20,0.0877
141,August,1999,270,40-60,0.0636
141,August,1999,271,0-20,0.2574
141,August,1999,271,40-60,0.1919
141,August,1999,272,0-20,0
141,August,1999,272,40-60,0.6532
141,August,1999,273,0-20,0.1051
141,August,1999,273,40-60,0.1406
141,August,1999,274,0-20,0.0037
141,August,1999,274,40-60,0.0762
141,August,1999,275,0-20,0.1786
141,August,1999,275,40-60,0.1404
141,August,1999,276,0-20,0.0346
141,August,1999,276,40-60,0.013
141,August,1999,277,0-20,0.0162
141,August,1999,277,40-60,0.0581
141,August,1999,278,0-20,0.1283
141,August,1999,278,40-60,0.0806
141,August,1999,279,0-20,0.328
141,August,1999,279,40-60,0.3565
141,August,1999,280,0-20,0.6104
141,August,1999,280,40-60,0.063
141,August,1999,281,0-20,0.15
141,August,1999,281,40-60,0.0872
141,August,1999,282,0-20,0
141,August,1999,282,40-60,0.0425
141,August,1999,283,0-20,0.0397
141,August,1999,283,40-60,0.0436
141,August,1999,284,0-20,0.3935
141,August,1999,284,40-60,0.2415
141,August,1999,285,0-20,0.5944
141,August,1999,285,40-60,0.2209
141,August,1999,286,0-20,0.0686
141,August,1999,286,40-60,0.0442
141,August,1999,287,0-20,0.8814
141,August,1999,287,40-60,0.2209
141,August,1999,288,0-20,0.0945
141,August,1999,288,40-60,0.1199
141,August,1999,289,0-20,0.2492
141,August,1999,289,40-60,0.299
141,August,1999,290,0-20,0.0916
141,August,1999,290,40-60,0.0353
141,August,1999,291,0-20,0.0663
141,August,1999,291,40-60,0.0489
141,August,1999,292,0-20,0.5749
141,August,1999,292,40-60,0.106
141,August,1999,293,0-20,0.344
141,August,1999,293,40-60,0
141,August,1999,294,0-20,0.037
141,August,1999,294,40-60,0.001
141,August,1999,295,0-20,0.4262
141,August,1999,295,40-60,0.2397
141,August,1999,296,0-20,0.0328
141,August,1999,296,40-60,0.1318
141,August,1999,297,0-20,0.2819
141,August,1999,297,40-60,0.2262
141,August,1999,298,0-20,0.5674
141,August,1999,298,40-60,0.0449
141,August,1999,299,0-20,0
141,August,1999,299,40-60,0.0837
141,August,1999,300,0-20,0.1469
141,August,1999,300,40-60,0.1205
141,August,1999,301,0-20,0.1391
141,August,1999,301,40-60,0.1125
141,August,1999,302,0-20,0.072
141,August,1999,302,40-60,0.0069
141,August,1999,303,0-20,0.1128
141,August,1999,303,40-60,0.2228
141,August,1999,304,0-20,0.6666
141,August,1999,304,40-60,0.3682
141,August,1999,305,0-20,0.1774
141,August,1999,305,40-60,0.1977
141,August,1999,306,0-20,0.0446
141,August,1999,306,40-60,0.1302
141,August,1999,307,0-20,0.4296
141,August,1999,307,40-60,0.4183
141,August,1999,308,0-20,0.4748
141,August,1999,308,40-60,0.0591
141,August,1999,309,0-20,0.2987
141,August,1999,309,40-60,0.1125
141,August,1999,310,0-20,0.0988
141,August,1999,310,40-60,0.1103
141,August,1999,311,0-20,0.176
141,August,1999,311,40-60,0.2024
141,August,1999,312,0-20,0.0183
141,August,1999,312,40-60,0.2631
141,August,1999,313,0-20,0.0598
141,August,1999,313,40-60,0.0533
141,August,1999,314,0-20,0.0806
141,August,1999,314,40-60,0.0772
141,August,1999,315,0-20,0.0802
141,August,1999,315,40-60,0.1504
141,August,1999,316,0-20,0.2843
141,August,1999,316,40-60,0.1915
141,August,1999,317,0-20,0.2771
141,August,1999,317,40-60,0.1854
141,August,1999,318,0-20,0.39
141,August,1999,318,40-60,0.3069
141,August,1999,319,0-20,0.1018
141,August,1999,319,40-60,0
141,August,1999,320,0-20,0.0387
141,August,1999,320,40-60,0.0922
141,August,1999,321,0-20,0.0964
141,August,1999,321,40-60,0.1963
141,August,1999,322,0-20,0.4425
141,August,1999,322,40-60,0.192
141,August,1999,323,0-20,1.1448
141,August,1999,323,40-60,0.1764
141,August,1999,324,0-20,0.4503
141,August,1999,324,40-60,0.2753
141,August,1999,325,0-20,0.2764
141,August,1999,325,40-60,0.1607
141,August,1999,326,0-20,1.3417
141,August,1999,326,40-60,0.105
141,August,1999,327,0-20,0.457
141,August,1999,327,40-60,0.1842
141,August,1999,328,0-20,1.2231
141,August,1999,328,40-60,0.0424
141,August,1999,329,0-20,0.659
141,August,1999,329,40-60,0.1993
141,August,1999,330,0-20,0.9049
141,August,1999,330,40-60,0.085
141,August,1999,331,0-20,0.5695
141,August,1999,331,40-60,0.169
141,August,1999,332,0-20,0.0723
141,August,1999,332,40-60,0.0856
141,August,1999,333,0-20,0.3191
141,August,1999,333,40-60,0.052
141,August,1999,334,0-20,0.3308
141,August,1999,334,40-60,0.114
141,August,1999,335,0-20,0.1733
141,August,1999,335,40-60,0.0163
141,August,1999,336,0-20,0.7911
141,August,1999,336,40-60,0.3189
141,August,1999,337,0-20,0.5055
141,August,1999,337,40-60,0.0843
141,August,1999,338,0-20,0.2889
141,August,1999,338,40-60,0.0073
141,August,1999,339,0-20,0.3554
141,August,1999,339,40-60,0.0446
141,August,1999,340,0-20,0.2328
141,August,1999,340,40-60,0.2703
141,August,1999,341,0-20,0.0813
141,August,1999,341,40-60,0.3144
141,August,1999,342,0-20,0.4361
141,August,1999,342,40-60,0.3971
141,August,1999,343,0-20,0.028
141,August,1999,343,40-60,0.1775
141,August,1999,344,0-20,0.1015
141,August,1999,344,40-60,0.123
141,August,1999,345,0-20,0.1863
141,August,1999,345,40-60,0.0872
141,August,1999,346,0-20,0.2099
141,August,1999,346,40-60,0.1725
141,August,1999,347,0-20,0.3574
141,August,1999,347,40-60,0.2189
141,August,1999,348,0-20,0.6014
141,August,1999,348,40-60,0.2567
141,August,1999,349,0-20,0.3748
141,August,1999,349,40-60,0.1127
141,August,1999,350,0-20,0.3787
141,August,1999,350,40-60,0.4503
141,August,1999,351,0-20,0.1715
141,August,1999,351,40-60,0.3323
141,August,1999,352,0-20,0.2144
141,August,1999,352,40-60,0.3618
141,August,1999,353,0-20,0.2479
141,August,1999,353,40-60,0.1752
141,August,1999,354,0-20,0
141,August,1999,354,40-60,0.0779
141,August,1999,355,0-20,0.1665
141,August,1999,355,40-60,0.2028
141,August,1999,356,0-20,0.2708
141,August,1999,356,40-60,0.0582
141,August,1999,357,0-20,0.4058
141,August,1999,357,40-60,0.1391
141,August,1999,358,0-20,0.1134
141,August,1999,358,40-60,0.3541
141,August,1999,359,0-20,0.2077
141,August,1999,359,40-60,0.1948
141,August,1999,360,0-20,0.1339
141,August,1999,360,40-60,0.3475
141,August,1999,361,0-20,0.1075
141,August,1999,361,40-60,0.1396
141,August,1999,362,0-20,0.2837
141,August,1999,362,40-60,0.2472
141,August,1999,363,0-20,0.8892
141,August,1999,363,40-60,0.1745
141,August,1999,364,0-20,0.2227
141,August,1999,364,40-60,0.3701
141,August,1999,365,0-20,0.1011
141,August,1999,365,40-60,0.0027
141,August,1999,366,0-20,0.1026
141,August,1999,366,40-60,0.0226
141,August,1999,367,0-20,0.4785
141,August,1999,367,40-60,0.1436
141,August,1999,368,0-20,1.0885
141,August,1999,368,40-60,1.6339
141,August,1999,369,0-20,0.7241
141,August,1999,369,40-60,0.2805
141,August,1999,370,0-20,0.371
141,August,1999,370,40-60,0.2045
141,August,1999,371,0-20,1.2405
141,August,1999,371,40-60,0.3641
141,June,2000,1,0-20,0.9001
141,June,2000,1,40-60,
141,June,2000,2,0-20,0.8808
141,June,2000,2,40-60,
141,June,2000,3,0-20,0.742
141,June,2000,3,40-60,
141,June,2000,4,0-20,0.3365
141,June,2000,4,40-60,
141,June,2000,5,0-20,0.5688
141,June,2000,5,40-60,
141,June,2000,6,0-20,0.3372
141,June,2000,6,40-60,
141,June,2000,7,0-20,0.6016
141,June,2000,7,40-60,
141,June,2000,8,0-20,3.0334
141,June,2000,8,40-60,
141,June,2000,9,0-20,0.6484
141,June,2000,9,40-60,
141,June,2000,10,0-20,0.4612
141,June,2000,10,40-60,
141,June,2000,11,0-20,0.3815
141,June,2000,11,40-60,
141,June,2000,12,0-20,0.8694
141,June,2000,12,40-60,
141,June,2000,13,0-20,0.4018
141,June,2000,13,40-60,
141,June,2000,14,0-20,0.4206
141,June,2000,14,40-60,
141,June,2000,15,0-20,0.4793
141,June,2000,15,40-60,
141,June,2000,16,0-20,0.5787
141,June,2000,16,40-60,
141,June,2000,17,0-20,0.6319
141,June,2000,17,40-60,
141,June,2000,18,0-20,0.9571
141,June,2000,18,40-60,
141,June,2000,19,0-20,1.0628
141,June,2000,19,40-60,
141,June,2000,20,0-20,0.8295
141,June,2000,20,40-60,
141,June,2000,21,0-20,0.4207
141,June,2000,21,40-60,
141,June,2000,22,0-20,1.3643
141,June,2000,22,40-60,
141,June,2000,23,0-20,0.5436
141,June,2000,23,40-60,
141,June,2000,24,0-20,1.0378
141,June,2000,24,40-60,
141,June,2000,25,0-20,0.7297
141,June,2000,25,40-60,
141,June,2000,26,0-20,0.7617
141,June,2000,26,40-60,
141,June,2000,27,0-20,0.4644
141,June,2000,27,40-60,
141,June,2000,28,0-20,0.5747
141,June,2000,28,40-60,
141,June,2000,29,0-20,0.3663
141,June,2000,29,40-60,
141,June,2000,30,0-20,0.4832
141,June,2000,30,40-60,
141,June,2000,31,0-20,1.6788
141,June,2000,31,40-60,
141,June,2000,32,0-20,1.2112
141,June,2000,32,40-60,
141,June,2000,33,0-20,0.6546
141,June,2000,33,40-60,
141,June,2000,34,0-20,0.5508
141,June,2000,34,40-60,
141,June,2000,35,0-20,0.8389
141,June,2000,35,40-60,
141,June,2000,36,0-20,0.3504
141,June,2000,36,40-60,
141,June,2000,37,0-20,0.7187
141,June,2000,37,40-60,
141,June,2000,38,0-20,0.4411
141,June,2000,38,40-60,
141,June,2000,39,0-20,0.4176
141,June,2000,39,40-60,
141,June,2000,40,0-20,0.382
141,June,2000,40,40-60,
141,June,2000,41,0-20,0.4874
141,June,2000,41,40-60,
141,June,2000,42,0-20,0.1882
141,June,2000,42,40-60,
141,June,2000,43,0-20,0.3962
141,June,2000,43,40-60,
141,June,2000,44,0-20,0.442
141,June,2000,44,40-60,
141,June,2000,45,0-20,0.3431
141,June,2000,45,40-60,
141,June,2000,46,0-20,0.2249
141,June,2000,46,40-60,
141,June,2000,47,0-20,0.3793
141,June,2000,47,40-60,
141,June,2000,48,0-20,0.4613
141,June,2000,48,40-60,
141,June,2000,49,0-20,0.5013
141,June,2000,49,40-60,
141,June,2000,50,0-20,0.7206
141,June,2000,50,40-60,
141,June,2000,51,0-20,0.5036
141,June,2000,51,40-60,
141,June,2000,52,0-20,0.9609
141,June,2000,52,40-60,
141,June,2000,53,0-20,0.9158
141,June,2000,53,40-60,
141,June,2000,54,0-20,0.3409
141,June,2000,54,40-60,
141,June,2000,55,0-20,1.0132
141,June,2000,55,40-60,
141,June,2000,56,0-20,0.8613
141,June,2000,56,40-60,
141,June,2000,57,0-20,0.8654
141,June,2000,57,40-60,
141,June,2000,58,0-20,0.4719
141,June,2000,58,40-60,
141,June,2000,59,0-20,1.4594
141,June,2000,59,40-60,
141,June,2000,60,0-20,0.0803
141,June,2000,60,40-60,
141,June,2000,61,0-20,0.2547
141,June,2000,61,40-60,
141,June,2000,62,0-20,0.8854
141,June,2000,62,40-60,
141,June,2000,63,0-20,0.6114
141,June,2000,63,40-60,
141,June,2000,64,0-20,0.345
141,June,2000,64,40-60,
141,June,2000,65,0-20,1.3993
141,June,2000,65,40-60,
141,June,2000,66,0-20,0.4733
141,June,2000,66,40-60,
141,June,2000,67,0-20,0.4104
141,June,2000,67,40-60,
141,June,2000,68,0-20,0.5594
141,June,2000,68,40-60,
141,June,2000,69,0-20,0.3041
141,June,2000,69,40-60,
141,June,2000,70,0-20,0.7049
141,June,2000,70,40-60,
141,June,2000,71,0-20,0.7354
141,June,2000,71,40-60,
141,June,2000,72,0-20,1.157
141,June,2000,72,40-60,
141,June,2000,73,0-20,0.7707
141,June,2000,73,40-60,
141,June,2000,74,0-20,0.6415
141,June,2000,74,40-60,
141,June,2000,75,0-20,0.3723
141,June,2000,75,40-60,
141,June,2000,76,0-20,1.6098
141,June,2000,76,40-60,
141,June,2000,77,0-20,0.2754
141,June,2000,77,40-60,
141,June,2000,78,0-20,0.193
141,June,2000,78,40-60,
141,June,2000,79,0-20,0.6384
141,June,2000,79,40-60,
141,June,2000,80,0-20,0.4808
141,June,2000,80,40-60,
141,June,2000,81,0-20,1.3025
141,June,2000,81,40-60,
141,June,2000,82,0-20,0.4748
141,June,2000,82,40-60,
141,June,2000,83,0-20,0.7417
141,June,2000,83,40-60,
141,June,2000,84,0-20,0.2852
141,June,2000,84,40-60,
141,June,2000,85,0-20,0.6514
141,June,2000,85,40-60,
141,June,2000,86,0-20,0.4909
141,June,2000,86,40-60,
141,June,2000,87,0-20,0.52
141,June,2000,87,40-60,
141,June,2000,88,0-20,0.8101
141,June,2000,88,40-60,
141,June,2000,89,0-20,0.8286
141,June,2000,89,40-60,
141,June,2000,90,0-20,0.4111
141,June,2000,90,40-60,
141,June,2000,91,0-20,0.6897
141,June,2000,91,40-60,
141,June,2000,92,0-20,0.334
141,June,2000,92,40-60,
141,June,2000,93,0-20,0.2776
141,June,2000,93,40-60,
141,June,2000,94,0-20,0.6423
141,June,2000,94,40-60,
141,June,2000,95,0-20,0.2675
141,June,2000,95,40-60,
141,June,2000,96,0-20,0.8842
141,June,2000,96,40-60,
141,June,2000,97,0-20,0.3449
141,June,2000,97,40-60,
141,June,2000,98,0-20,0.9851
141,June,2000,98,40-60,
141,June,2000,99,0-20,0.6173
141,June,2000,99,40-60,
141,June,2000,100,0-20,0.6926
141,June,2000,100,40-60,
141,June,2000,101,0-20,0.5153
141,June,2000,101,40-60,
141,June,2000,102,0-20,0.5516
141,June,2000,102,40-60,
141,June,2000,103,0-20,0.6078
141,June,2000,103,40-60,
141,June,2000,104,0-20,0.5244
141,June,2000,104,40-60,
141,June,2000,105,0-20,0.5556
141,June,2000,105,40-60,
141,June,2000,106,0-20,0.5792
141,June,2000,106,40-60,
141,June,2000,107,0-20,0.5229
141,June,2000,107,40-60,
141,June,2000,108,0-20,0.2133
141,June,2000,108,40-60,
141,June,2000,109,0-20,0.416
141,June,2000,109,40-60,
141,June,2000,110,0-20,0.28
141,June,2000,110,40-60,
141,June,2000,111,0-20,0.9913
141,June,2000,111,40-60,
141,June,2000,112,0-20,0.8679
141,June,2000,112,40-60,
141,June,2000,113,0-20,1.0263
141,June,2000,113,40-60,
141,June,2000,114,0-20,0.8001
141,June,2000,114,40-60,
141,June,2000,115,0-20,0.584
141,June,2000,115,40-60,
141,June,2000,116,0-20,0.7806
141,June,2000,116,40-60,
141,June,2000,117,0-20,1.0515
141,June,2000,117,40-60,
141,June,2000,118,0-20,0.5974
141,June,2000,118,40-60,
141,June,2000,119,0-20,0.3944
141,June,2000,119,40-60,
141,June,2000,120,0-20,0.9712
141,June,2000,120,40-60,
141,June,2000,121,0-20,0.397
141,June,2000,121,40-60,
141,June,2000,122,0-20,0.6587
141,June,2000,122,40-60,
141,June,2000,123,0-20,0.6216
141,June,2000,123,40-60,
141,June,2000,124,0-20,0.583
141,June,2000,124,40-60,
141,June,2000,125,0-20,0.5217
141,June,2000,125,40-60,
141,June,2000,126,0-20,0.4666
141,June,2000,126,40-60,
141,June,2000,127,0-20,0.4803
141,June,2000,127,40-60,
141,June,2000,128,0-20,1.2274
141,June,2000,128,40-60,
141,June,2000,129,0-20,0.5925
141,June,2000,129,40-60,
141,June,2000,130,0-20,0.5265
141,June,2000,130,40-60,
141,June,2000,131,0-20,0.5485
141,June,2000,131,40-60,
141,June,2000,132,0-20,2.2024
141,June,2000,132,40-60,
141,June,2000,133,0-20,1.1818
141,June,2000,133,40-60,
141,June,2000,134,0-20,1.0186
141,June,2000,134,40-60,
141,June,2000,135,0-20,2.4811
141,June,2000,135,40-60,
141,June,2000,136,0-20,1.2855
141,June,2000,136,40-60,
141,June,2000,137,0-20,2.4635
141,June,2000,137,40-60,
141,June,2000,138,0-20,1.1696
141,June,2000,138,40-60,
141,June,2000,139,0-20,0.9369
141,June,2000,139,40-60,
141,June,2000,140,0-20,0.4028
141,June,2000,140,40-60,
141,June,2000,141,0-20,0.8457
141,June,2000,141,40-60,
141,June,2000,142,0-20,0.5734
141,June,2000,142,40-60,
141,June,2000,143,0-20,0.5594
141,June,2000,143,40-60,
141,June,2000,144,0-20,0.6669
141,June,2000,144,40-60,
141,June,2000,145,0-20,0.6496
141,June,2000,145,40-60,
141,June,2000,146,0-20,0.3915
141,June,2000,146,40-60,
141,June,2000,147,0-20,0.9315
141,June,2000,147,40-60,
141,June,2000,148,0-20,0.2596
141,June,2000,148,40-60,
141,June,2000,149,0-20,0.7722
141,June,2000,149,40-60,
141,June,2000,150,0-20,2.6461
141,June,2000,150,40-60,
141,June,2000,151,0-20,0.826
141,June,2000,151,40-60,
141,June,2000,152,0-20,0.4633
141,June,2000,152,40-60,
141,June,2000,153,0-20,0.3375
141,June,2000,153,40-60,
141,June,2000,154,0-20,0.9253
141,June,2000,154,40-60,
141,June,2000,155,0-20,0.9444
141,June,2000,155,40-60,
141,June,2000,156,0-20,0.4769
141,June,2000,156,40-60,
141,June,2000,157,0-20,0.6855
141,June,2000,157,40-60,
141,June,2000,158,0-20,1.9701
141,June,2000,158,40-60,
141,June,2000,159,0-20,0.6361
141,June,2000,159,40-60,
141,June,2000,160,0-20,0.7165
141,June,2000,160,40-60,
141,June,2000,161,0-20,0.6513
141,June,2000,161,40-60,
141,June,2000,162,0-20,2.8068
141,June,2000,162,40-60,
141,June,2000,163,0-20,0.2052
141,June,2000,163,40-60,
141,June,2000,164,0-20,0.8478
141,June,2000,164,40-60,
141,June,2000,165,0-20,0.5548
141,June,2000,165,40-60,
141,June,2000,166,0-20,0.6479
141,June,2000,166,40-60,
141,June,2000,167,0-20,0.7996
141,June,2000,167,40-60,
141,June,2000,168,0-20,0.4162
141,June,2000,168,40-60,
141,June,2000,169,0-20,0.548
141,June,2000,169,40-60,
141,June,2000,170,0-20,0.5077
141,June,2000,170,40-60,
141,June,2000,171,0-20,0.4605
141,June,2000,171,40-60,
141,June,2000,172,0-20,0.5534
141,June,2000,172,40-60,
141,June,2000,173,0-20,0.2598
141,June,2000,173,40-60,
141,June,2000,174,0-20,1.3487
141,June,2000,174,40-60,
141,June,2000,175,0-20,0.4265
141,June,2000,175,40-60,
141,June,2000,176,0-20,0.8599
141,June,2000,176,40-60,
141,June,2000,177,0-20,0.8631
141,June,2000,177,40-60,
141,June,2000,178,0-20,0.914
141,June,2000,178,40-60,
141,June,2000,179,0-20,0.6809
141,June,2000,179,40-60,
141,June,2000,180,0-20,0.9449
141,June,2000,180,40-60,
141,June,2000,181,0-20,0.6823
141,June,2000,181,40-60,
141,June,2000,182,0-20,0.4103
141,June,2000,182,40-60,
141,June,2000,183,0-20,0.7329
141,June,2000,183,40-60,
141,June,2000,184,0-20,0.5626
141,June,2000,184,40-60,
141,June,2000,185,0-20,0.4043
141,June,2000,185,40-60,
141,June,2000,186,0-20,0.6671
141,June,2000,186,40-60,
141,June,2000,187,0-20,0.5527
141,June,2000,187,40-60,
141,June,2000,188,0-20,0.6891
141,June,2000,188,40-60,
141,June,2000,189,0-20,0.8172
141,June,2000,189,40-60,
141,June,2000,190,0-20,0.5694
141,June,2000,190,40-60,
141,June,2000,191,0-20,0.5228
141,June,2000,191,40-60,
141,June,2000,192,0-20,0.3092
141,June,2000,192,40-60,
141,June,2000,193,0-20,0.4417
141,June,2000,193,40-60,
141,June,2000,194,0-20,0.353
141,June,2000,194,40-60,
141,June,2000,195,0-20,0.771
141,June,2000,195,40-60,
141,June,2000,196,0-20,0.6967
141,June,2000,196,40-60,
141,June,2000,197,0-20,0.4168
141,June,2000,197,40-60,
141,June,2000,198,0-20,0.4604
141,June,2000,198,40-60,
141,June,2000,199,0-20,0.4222
141,June,2000,199,40-60,
141,June,2000,200,0-20,0.342
141,June,2000,200,40-60,
141,June,2000,201,0-20,0.3095
141,June,2000,201,40-60,
141,June,2000,202,0-20,0.5675
141,June,2000,202,40-60,
141,June,2000,203,0-20,1.2515
141,June,2000,203,40-60,
141,June,2000,204,0-20,1.2055
141,June,2000,204,40-60,
141,June,2000,205,0-20,0.7717
141,June,2000,205,40-60,
141,June,2000,206,0-20,0.7915
141,June,2000,206,40-60,
141,June,2000,207,0-20,1.1125
141,June,2000,207,40-60,
141,June,2000,208,0-20,1.3238
141,June,2000,208,40-60,
141,June,2000,209,0-20,0.81
141,June,2000,209,40-60,
141,June,2000,210,0-20,0.5839
141,June,2000,210,40-60,
141,June,2000,211,0-20,0.5942
141,June,2000,211,40-60,
141,June,2000,212,0-20,0.5832
141,June,2000,212,40-60,
141,June,2000,213,0-20,0.6221
141,June,2000,213,40-60,
141,June,2000,214,0-20,0.7397
141,June,2000,214,40-60,
141,June,2000,215,0-20,0.7559
141,June,2000,215,40-60,
141,June,2000,216,0-20,0.9822
141,June,2000,216,40-60,
141,June,2000,217,0-20,0.4282
141,June,2000,217,40-60,
141,June,2000,218,0-20,0.8841
141,June,2000,218,40-60,
141,June,2000,219,0-20,0.7666
141,June,2000,219,40-60,
141,June,2000,220,0-20,0.5468
141,June,2000,220,40-60,
141,June,2000,221,0-20,0.6792
141,June,2000,221,40-60,
141,June,2000,222,0-20,0.8374
141,June,2000,222,40-60,
141,June,2000,223,0-20,0.5263
141,June,2000,223,40-60,
141,June,2000,224,0-20,0.8462
141,June,2000,224,40-60,
