Country,ID_Plot,Species,tree.id,P_Species_richness,P_Sha_st_focsp,P_Sha_ind_focsp,P_Compo,FxnGr,MPD,sq.MPD,Latitude,mildew,m.healthy,m.total,spots,s.healthy,s.total,rust.current,cast.current,healthy.current,ndl.tot.current,OtherFungi,OtherFungi.healthy,OtherFungi.total,damage.foliage,healthy.foliage,total.foliage
Italy,ITA02,QUEILE,ITA02_2,4,1.37289552,1.34563806,OcQcQiQp,Broadleaved,64.07056816,7.517428617,43.35,0,0,0,6,54,60,0,0,0,0,18,42,60,20,40,60
Italy,ITA02,QUEILE,ITA02_4,4,1.37289552,1.34563806,OcQcQiQp,Broadleaved,64.07056816,7.517428617,43.35,0,0,0,13,47,60,0,0,0,0,14,46,60,18,42,60
Italy,ITA02,QUEPET,ITA02_18,4,1.37289552,1.34563806,OcQcQiQp,Broadleaved,65.67060028,7.604470425,43.35,0,60,60,5,55,60,0,0,0,0,0,0,0,5,55,60
Italy,ITA02,QUEPET,ITA02_25,4,1.37289552,1.34563806,OcQcQiQp,Broadleaved,65.67060028,7.604470425,43.35,0,60,60,1,59,60,0,0,0,0,0,0,0,1,59,60
Italy,ITA02,QUEPET,ITA02_24,4,1.37289552,1.34563806,OcQcQiQp,Broadleaved,65.67060028,7.604470425,43.35,0,60,60,3,57,60,0,0,0,0,0,0,0,3,57,60
Italy,ITA03,OSTCAR,ITA03_10,1,0.40618396,0.342541508,Oc,Broadleaved,154.005707,12.40990359,43.43,0,0,0,2,48,50,0,0,0,0,0,50,50,2,48,50
Italy,ITA03,OSTCAR,ITA03_13,1,0.40618396,0.342541508,Oc,Broadleaved,154.005707,12.40990359,43.43,0,0,0,4,46,50,0,0,0,0,0,50,50,4,46,50
Italy,ITA03,OSTCAR,ITA03_31,1,0.40618396,0.342541508,Oc,Broadleaved,154.005707,12.40990359,43.43,0,0,0,3,47,50,0,0,0,0,0,50,50,3,47,50
Italy,ITA03,OSTCAR,ITA03_36,1,0.40618396,0.342541508,Oc,Broadleaved,154.005707,12.40990359,43.43,0,0,0,3,47,50,0,0,0,0,0,50,50,3,47,50
Italy,ITA03,OSTCAR,ITA03_6,1,0.40618396,0.342541508,Oc,Broadleaved,154.005707,12.40990359,43.43,0,0,0,9,41,50,0,0,0,0,0,50,50,9,41,50
Italy,ITA03,OSTCAR,ITA03_8,1,0.40618396,0.342541508,Oc,Broadleaved,154.005707,12.40990359,43.43,0,0,0,1,49,50,0,0,0,0,0,50,50,1,49,50
Italy,ITA04,QUEPET,ITA04_15,1,0.415004864,0.590655966,Qp,Broadleaved,35.669998,5.972436521,43.35,2,58,60,7,53,60,0,0,0,0,0,0,0,9,51,60
Italy,ITA04,QUEPET,ITA04_16,1,0.415004864,0.590655966,Qp,Broadleaved,35.669998,5.972436521,43.35,0,60,60,3,57,60,0,0,0,0,0,0,0,3,57,60
Italy,ITA04,QUEPET,ITA04_28,1,0.415004864,0.590655966,Qp,Broadleaved,35.669998,5.972436521,43.35,0,60,60,0,60,60,0,0,0,0,0,0,0,0,60,60
Italy,ITA04,QUEPET,ITA04_30,1,0.415004864,0.590655966,Qp,Broadleaved,35.669998,5.972436521,43.35,0,60,60,2,58,60,0,0,0,0,0,0,0,2,58,60
Italy,ITA04,QUEPET,ITA04_42,1,0.415004864,0.590655966,Qp,Broadleaved,35.669998,5.972436521,43.35,0,60,60,2,58,60,0,0,0,0,0,0,0,2,58,60
Italy,ITA04,QUEPET,ITA04_43,1,0.415004864,0.590655966,Qp,Broadleaved,35.669998,5.972436521,43.35,1,59,60,0,60,60,0,0,0,0,0,0,0,1,59,60
Italy,ITA05,OSTCAR,ITA05_14,3,1.193422232,0.848832845,OcQiQp,Broadleaved,154.005707,12.40990359,43.35,0,0,0,9,51,60,0,0,0,0,0,60,60,9,51,60
Italy,ITA05,OSTCAR,ITA05_30,3,1.193422232,0.848832845,OcQiQp,Broadleaved,154.005707,12.40990359,43.35,0,0,0,20,40,60,0,0,0,0,0,60,60,20,40,60
Italy,ITA05,OSTCAR,ITA05_39,3,1.193422232,0.848832845,OcQiQp,Broadleaved,154.005707,12.40990359,43.35,0,0,0,3,57,60,0,0,0,0,0,60,60,3,57,60
Italy,ITA05,QUEILE,ITA05_31,3,1.193422232,0.848832845,OcQiQp,Broadleaved,74.19790326,8.068356031,43.35,0,0,0,6,54,60,0,0,0,0,20,40,60,22,38,60
Italy,ITA05,QUEILE,ITA05_32,3,1.193422232,0.848832845,OcQiQp,Broadleaved,74.19790326,8.068356031,43.35,0,0,0,3,57,60,0,0,0,0,10,50,60,11,49,60
Italy,ITA05,QUEILE,ITA05_25,3,1.193422232,0.848832845,OcQiQp,Broadleaved,74.19790326,8.068356031,43.35,0,0,0,10,50,60,0,0,0,0,14,46,60,18,42,60
Italy,ITA05,QUEPET,ITA05_10,3,1.193422232,0.848832845,OcQiQp,Broadleaved,103.2904031,9.650989129,43.35,1,59,60,3,57,60,0,0,0,0,0,0,0,4,56,60
Italy,ITA05,QUEPET,ITA05_11,3,1.193422232,0.848832845,OcQiQp,Broadleaved,103.2904031,9.650989129,43.35,0,60,60,6,54,60,0,0,0,0,0,0,0,6,54,60
Italy,ITA05,QUEPET,ITA05_37,3,1.193422232,0.848832845,OcQiQp,Broadleaved,103.2904031,9.650989129,43.35,0,60,60,0,60,60,0,0,0,0,0,0,0,0,60,60
Italy,ITA06,QUEILE,ITA06_14,1,0,0,Qi,Broadleaved,0,0,43.34,0,0,0,1,49,50,0,0,0,0,25,25,50,25,25,50
Italy,ITA06,QUEILE,ITA06_22,1,0,0,Qi,Broadleaved,0,0,43.34,0,0,0,5,45,50,0,0,0,0,16,34,50,19,31,50
Italy,ITA06,QUEILE,ITA06_30,1,0,0,Qi,Broadleaved,0,0,43.34,0,0,0,1,54,55,0,0,0,0,17,38,55,17,38,55
Italy,ITA06,QUEILE,ITA06_31,1,0,0,Qi,Broadleaved,0,0,43.34,0,0,0,10,40,50,0,0,0,0,9,41,50,19,31,50
Italy,ITA06,QUEILE,ITA06_6,1,0,0,Qi,Broadleaved,0,0,43.34,0,0,0,4,51,55,0,0,0,0,3,52,55,8,47,55
Italy,ITA06,QUEILE,ITA06_9,1,0,0,Qi,Broadleaved,0,0,43.34,0,0,0,9,46,55,0,0,0,0,8,47,55,15,40,55
Italy,ITA07,CASSAT,ITA07_16,1,0,0,Cs,Broadleaved,0,0,43.18,0,0,0,41,19,60,0,0,0,0,0,60,60,41,19,60
Italy,ITA07,CASSAT,ITA07_2,1,0,0,Cs,Broadleaved,0,0,43.18,0,0,0,36,24,60,0,0,0,0,0,60,60,36,24,60
Italy,ITA07,CASSAT,ITA07_20,1,0,0,Cs,Broadleaved,0,0,43.18,0,0,0,32,28,60,0,0,0,0,0,60,60,32,28,60
Italy,ITA07,CASSAT,ITA07_24,1,0,0,Cs,Broadleaved,0,0,43.18,0,0,0,25,35,60,0,0,0,0,0,60,60,25,35,60
Italy,ITA07,CASSAT,ITA07_32,1,0,0,Cs,Broadleaved,0,0,43.18,0,0,0,40,17,57,0,0,0,0,0,57,57,40,17,57
Italy,ITA07,CASSAT,ITA07_5,1,0,0,Cs,Broadleaved,0,0,43.18,0,0,0,33,27,60,0,0,0,0,0,60,60,33,27,60
Italy,ITA08,OSTCAR,ITA08_26,2,0.587174907,0.264052052,OcQi,Broadleaved,154.005707,12.40990359,43.23,0,0,0,27,23,50,0,0,0,0,0,50,50,27,23,50
Italy,ITA08,OSTCAR,ITA08_66,2,0.587174907,0.264052052,OcQi,Broadleaved,154.005707,12.40990359,43.23,0,0,0,37,13,50,0,0,0,0,0,50,50,37,13,50
Italy,ITA08,OSTCAR,ITA08_78,2,0.587174907,0.264052052,OcQi,Broadleaved,154.005707,12.40990359,43.23,0,0,0,31,19,50,0,0,0,0,0,50,50,31,19,50
Italy,ITA08,QUEILE,ITA08_21,2,0.587174907,0.264052052,OcQi,Broadleaved,154.005707,12.40990359,43.23,0,0,0,3,47,50,0,0,0,0,34,16,50,34,16,50
Italy,ITA08,QUEILE,ITA08_30,2,0.587174907,0.264052052,OcQi,Broadleaved,154.005707,12.40990359,43.23,0,0,0,0,50,50,0,0,0,0,31,19,50,31,19,50
Italy,ITA08,QUEILE,ITA08_76,2,0.587174907,0.264052052,OcQi,Broadleaved,154.005707,12.40990359,43.23,0,0,0,17,33,50,0,0,0,0,47,3,50,47,3,50
Italy,ITA09,OSTCAR,ITA09_10,3,1.097885384,1.155604974,OcQcQi,Broadleaved,154.005707,12.40990359,43.08,0,0,0,2,58,60,0,0,0,0,0,60,60,2,58,60
Italy,ITA09,OSTCAR,ITA09_55,3,1.097885384,1.155604974,OcQcQi,Broadleaved,154.005707,12.40990359,43.08,0,0,0,7,54,61,0,0,0,0,0,61,61,7,54,61
Italy,ITA09,OSTCAR,ITA09_37,3,1.097885384,1.155604974,OcQcQi,Broadleaved,154.005707,12.40990359,43.08,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Italy,ITA09,QUECER,ITA09_11,3,1.097885384,1.155604974,OcQcQi,Broadleaved,61.46111406,7.375474215,43.08,0,0,0,0,60,60,0,0,0,0,2,58,60,2,58,60
Italy,ITA09,QUECER,ITA09_24,3,1.097885384,1.155604974,OcQcQi,Broadleaved,61.46111406,7.375474215,43.08,0,0,0,1,59,60,0,0,0,0,0,60,60,1,59,60
Italy,ITA09,QUECER,ITA09_29,3,1.097885384,1.155604974,OcQcQi,Broadleaved,61.46111406,7.375474215,43.08,0,0,0,0,60,60,0,0,0,0,3,57,60,3,57,60
Italy,ITA09,QUEILE,ITA09_38,3,1.097885384,1.155604974,OcQcQi,Broadleaved,82.45388295,8.51748164,43.08,0,0,0,4,56,60,0,0,0,0,24,36,60,25,35,60
Italy,ITA09,QUEILE,ITA09_44,3,1.097885384,1.155604974,OcQcQi,Broadleaved,82.45388295,8.51748164,43.08,0,0,0,4,56,60,0,0,0,0,15,45,60,16,44,60
Italy,ITA09,QUEILE,ITA09_60,3,1.097885384,1.155604974,OcQcQi,Broadleaved,82.45388295,8.51748164,43.08,0,0,0,7,53,60,0,0,0,0,27,33,60,27,33,60
Italy,ITA10,CASSAT,ITA10_10,3,1.019907268,1.026097319,CsQiQp,Broadleaved,71.339996,8.446300729,43.08,0,0,0,1,59,60,0,0,0,0,0,60,60,1,59,60
Italy,ITA10,CASSAT,ITA10_8,3,1.019907268,1.026097319,CsQiQp,Broadleaved,71.339996,8.446300729,43.08,0,0,0,2,58,60,0,0,0,0,0,60,60,2,58,60
Italy,ITA10,CASSAT,ITA10_9,3,1.019907268,1.026097319,CsQiQp,Broadleaved,71.339996,8.446300729,43.08,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Italy,ITA10,QUEILE,ITA10_3,3,1.019907268,1.026097319,CsQiQp,Broadleaved,51.27562213,7.054752112,43.08,0,0,0,5,55,60,0,0,0,0,22,38,60,27,33,60
Italy,ITA10,QUEILE,ITA10_2,3,1.019907268,1.026097319,CsQiQp,Broadleaved,51.27562213,7.054752112,43.08,0,0,0,3,57,60,0,0,0,0,28,32,60,28,32,60
Italy,ITA10,QUEILE,ITA10_20,3,1.019907268,1.026097319,CsQiQp,Broadleaved,51.27562213,7.054752112,43.08,0,0,0,13,48,61,0,0,0,0,28,33,61,29,32,61
Italy,ITA10,QUEPET,ITA10_15,3,1.019907268,1.026097319,CsQiQp,Broadleaved,45.9312303,6.684096088,43.08,13,47,60,0,60,60,0,0,0,0,0,0,0,13,47,60
Italy,ITA10,QUEPET,ITA10_30,3,1.019907268,1.026097319,CsQiQp,Broadleaved,45.9312303,6.684096088,43.08,12,48,60,0,60,60,0,0,0,0,0,0,0,12,48,60
Italy,ITA10,QUEPET,ITA10_24,3,1.019907268,1.026097319,CsQiQp,Broadleaved,45.9312303,6.684096088,43.08,4,56,60,0,60,60,0,0,0,0,0,0,0,4,56,60
Italy,ITA11,CASSAT,ITA11_16,4,1.210411087,1.106828501,CsOcQiQp,Broadleaved,109.3662231,10.26955804,43.09,0,0,0,5,55,60,0,0,0,0,0,60,60,5,55,60
Italy,ITA11,CASSAT,ITA11_12,4,1.210411087,1.106828501,CsOcQiQp,Broadleaved,109.3662231,10.26955804,43.09,0,0,0,11,49,60,0,0,0,0,0,60,60,11,49,60
Italy,ITA11,CASSAT,ITA11_8,4,1.210411087,1.106828501,CsOcQiQp,Broadleaved,109.3662231,10.26955804,43.09,0,0,0,11,62,73,0,0,0,0,3,70,73,14,59,73
Italy,ITA11,OSTCAR,ITA11_45,4,1.210411087,1.106828501,CsOcQiQp,Broadleaved,154.005707,12.40990359,43.09,0,0,0,4,56,60,0,0,0,0,0,60,60,4,56,60
Italy,ITA11,OSTCAR,ITA11_35,4,1.210411087,1.106828501,CsOcQiQp,Broadleaved,154.005707,12.40990359,43.09,0,0,0,0,105,105,0,0,0,0,28,77,105,28,77,105
Italy,ITA11,OSTCAR,ITA11_37,4,1.210411087,1.106828501,CsOcQiQp,Broadleaved,154.005707,12.40990359,43.09,0,0,0,2,58,60,0,0,0,0,0,60,60,32,28,60
Italy,ITA11,QUEILE,ITA11_1,4,1.210411087,1.106828501,CsOcQiQp,Broadleaved,89.3035838,9.207614531,43.09,0,0,0,2,58,60,0,0,0,0,37,23,60,37,23,60
Italy,ITA11,QUEILE,ITA11_47,4,1.210411087,1.106828501,CsOcQiQp,Broadleaved,89.3035838,9.207614531,43.09,0,0,0,0,60,60,0,0,0,0,24,36,60,24,36,60
Italy,ITA11,QUEILE,ITA11_21,4,1.210411087,1.106828501,CsOcQiQp,Broadleaved,89.3035838,9.207614531,43.09,0,0,0,12,49,61,0,0,0,0,32,29,61,32,29,61
Italy,ITA11,QUEPET,ITA11_27,4,1.210411087,1.106828501,CsOcQiQp,Broadleaved,86.290461,9.025862958,43.09,44,57,101,4,97,101,0,0,0,0,0,0,0,47,54,101
Italy,ITA11,QUEPET,ITA11_44,4,1.210411087,1.106828501,CsOcQiQp,Broadleaved,86.290461,9.025862958,43.09,0,60,60,1,59,60,0,0,0,0,0,0,0,1,59,60
Italy,ITA12,CASSAT,ITA12_15,1,0.032949374,0.062177652,Cs,Broadleaved,71.339996,8.446300729,43.08,0,0,0,3,57,60,0,0,0,0,0,60,60,3,57,60
Italy,ITA12,CASSAT,ITA12_23,1,0.032949374,0.062177652,Cs,Broadleaved,71.339996,8.446300729,43.08,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Italy,ITA12,CASSAT,ITA12_32,1,0.032949374,0.062177652,Cs,Broadleaved,71.339996,8.446300729,43.08,0,0,0,0,57,57,0,0,0,0,0,57,57,0,57,57
Italy,ITA12,CASSAT,ITA12_6,1,0.032949374,0.062177652,Cs,Broadleaved,71.339996,8.446300729,43.08,0,0,0,1,59,60,0,0,0,0,0,60,60,1,59,60
Italy,ITA12,CASSAT,ITA12_7,1,0.032949374,0.062177652,Cs,Broadleaved,71.339996,8.446300729,43.08,0,0,0,4,48,52,0,0,0,0,0,52,52,4,48,52
Italy,ITA12,CASSAT,ITA12_8,1,0.032949374,0.062177652,Cs,Broadleaved,71.339996,8.446300729,43.08,0,0,0,4,49,53,0,0,0,0,0,53,53,4,49,53
Italy,ITA13,CASSAT,ITA13_25,2,0.763350452,0.787668426,CsQc,Broadleaved,71.339996,8.446300729,43.08,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Italy,ITA13,CASSAT,ITA13_36,2,0.763350452,0.787668426,CsQc,Broadleaved,71.339996,8.446300729,43.08,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Italy,ITA13,CASSAT,ITA13_CT,2,0.763350452,0.787668426,CsQc,Broadleaved,71.339996,8.446300729,43.08,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Italy,ITA13,QUECER,ITA13_11,2,0.763350452,0.787668426,CsQc,Broadleaved,68.19264324,8.228018593,43.08,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Italy,ITA13,QUECER,ITA13_13,2,0.763350452,0.787668426,CsQc,Broadleaved,68.19264324,8.228018593,43.08,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Italy,ITA13,QUECER,ITA13_14,2,0.763350452,0.787668426,CsQc,Broadleaved,68.19264324,8.228018593,43.08,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Italy,ITA14,CASSAT,ITA14_13,3,1.063217805,0.727686854,CsQcQi,Broadleaved,71.339996,8.446300729,43.07,0,0,0,1,59,60,0,0,0,0,0,60,60,1,59,60
Italy,ITA14,CASSAT,ITA14_27,3,1.063217805,0.727686854,CsQcQi,Broadleaved,71.339996,8.446300729,43.07,0,0,0,1,59,60,0,0,0,0,0,60,60,1,59,60
Italy,ITA14,CASSAT,ITA14_22,3,1.063217805,0.727686854,CsQcQi,Broadleaved,71.339996,8.446300729,43.07,0,0,0,1,59,60,0,0,0,0,0,60,60,1,59,60
Italy,ITA14,QUECER,ITA14_1,3,1.063217805,0.727686854,CsQcQi,Broadleaved,58.14698304,7.531309857,43.07,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Italy,ITA14,QUECER,ITA14_31,3,1.063217805,0.727686854,CsQcQi,Broadleaved,58.14698304,7.531309857,43.07,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Italy,ITA14,QUECER,ITA14_35,3,1.063217805,0.727686854,CsQcQi,Broadleaved,58.14698304,7.531309857,43.07,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Italy,ITA14,QUEILE,ITA14_23,3,1.063217805,0.727686854,CsQcQi,Broadleaved,58.14698304,7.531309857,43.07,0,0,0,1,59,60,0,0,0,0,25,35,60,25,35,60
Italy,ITA14,QUEILE,ITA14_19,3,1.063217805,0.727686854,CsQcQi,Broadleaved,58.14698304,7.531309857,43.07,0,0,0,1,59,60,0,0,0,0,17,43,60,17,43,60
Italy,ITA14,QUEILE,ITA14_36,3,1.063217805,0.727686854,CsQcQi,Broadleaved,58.14698304,7.531309857,43.07,0,0,0,1,59,60,0,0,0,0,17,43,60,18,42,60
Italy,ITA15,QUECER,ITA15_11,1,0,0,Qc,Broadleaved,0,0,43.07,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Italy,ITA15,QUECER,ITA15_12,1,0,0,Qc,Broadleaved,0,0,43.07,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Italy,ITA15,QUECER,ITA15_23,1,0,0,Qc,Broadleaved,0,0,43.07,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Italy,ITA15,QUECER,ITA15_4,1,0,0,Qc,Broadleaved,0,0,43.07,0,0,0,0,60,60,0,0,0,0,1,59,60,1,59,60
Italy,ITA15,QUECER,ITA15_6,1,0,0,Qc,Broadleaved,0,0,43.07,0,0,0,0,60,60,0,0,0,0,1,59,60,1,59,60
Italy,ITA15,QUECER,ITA15_9,1,0,0,Qc,Broadleaved,0,0,43.07,0,0,0,0,60,60,0,0,0,0,1,59,60,31,29,60
Italy,ITA16,QUEILE,ITA16_21,1,0.105863016,0.112515934,Qi,Broadleaved,35.669998,5.972436521,43.07,0,0,0,10,50,60,0,0,0,0,28,32,60,28,32,60
Italy,ITA16,QUEILE,ITA16_28,1,0.105863016,0.112515934,Qi,Broadleaved,35.669998,5.972436521,43.07,0,0,0,6,54,60,0,0,0,0,28,32,60,28,32,60
Italy,ITA16,QUEILE,ITA16_32,1,0.105863016,0.112515934,Qi,Broadleaved,35.669998,5.972436521,43.07,0,0,0,5,55,60,0,0,0,0,33,27,60,33,27,60
Italy,ITA16,QUEILE,ITA16_34,1,0.105863016,0.112515934,Qi,Broadleaved,35.669998,5.972436521,43.07,0,0,0,13,47,60,0,0,0,0,30,30,60,30,30,60
Italy,ITA16,QUEILE,ITA16_36,1,0.105863016,0.112515934,Qi,Broadleaved,35.669998,5.972436521,43.07,0,0,0,8,52,60,0,0,0,0,42,18,60,43,17,60
Italy,ITA16,QUEILE,ITA16_5,1,0.105863016,0.112515934,Qi,Broadleaved,35.669998,5.972436521,43.07,0,0,0,14,46,60,0,0,0,0,39,21,60,39,21,60
Italy,ITA17,QUEILE,ITA17_1,2,0.862008857,0.751984306,QiQp,Broadleaved,35.669998,5.972436521,43.36,0,0,0,5,45,50,0,0,0,0,30,20,50,30,20,50
Italy,ITA17,QUEILE,ITA17_30,2,0.862008857,0.751984306,QiQp,Broadleaved,35.669998,5.972436521,43.36,0,0,0,4,46,50,0,0,0,0,15,35,50,17,33,50
Italy,ITA17,QUEILE,ITA17_28,2,0.862008857,0.751984306,QiQp,Broadleaved,35.669998,5.972436521,43.36,0,0,0,27,23,50,0,0,0,0,1,49,50,27,23,50
Italy,ITA17,QUEPET,ITA17_12,2,0.862008857,0.751984306,QiQp,Broadleaved,35.669998,5.972436521,43.36,0,50,50,1,49,50,0,0,0,0,0,0,0,1,49,50
Italy,ITA17,QUEPET,ITA17_29,2,0.862008857,0.751984306,QiQp,Broadleaved,35.669998,5.972436521,43.36,0,50,50,1,49,50,0,0,0,0,0,0,0,1,49,50
Italy,ITA17,QUEPET,ITA17_11,2,0.862008857,0.751984306,QiQp,Broadleaved,35.669998,5.972436521,43.36,0,50,50,16,34,50,0,0,0,0,0,0,0,16,34,50
Italy,ITA18,OSTCAR,ITA18_18,4,1.347354248,1.134781221,OcQcQiQp,Broadleaved,154.005707,12.40990359,43.35,0,0,0,7,53,60,0,0,0,0,0,60,60,7,53,60
Italy,ITA18,OSTCAR,ITA18_10,4,1.347354248,1.134781221,OcQcQiQp,Broadleaved,154.005707,12.40990359,43.35,0,0,0,7,53,60,0,0,0,0,0,60,60,7,53,60
Italy,ITA18,OSTCAR,ITA18_30,4,1.347354248,1.134781221,OcQcQiQp,Broadleaved,154.005707,12.40990359,43.35,0,0,0,2,58,60,0,0,0,0,0,60,60,2,58,60
Italy,ITA18,QUECER,ITA18_3,4,1.347354248,1.134781221,OcQcQiQp,Broadleaved,63.08924765,7.464044743,43.35,0,0,0,2,58,60,0,0,0,0,0,60,60,2,58,60
Italy,ITA18,QUECER,ITA18_42,4,1.347354248,1.134781221,OcQcQiQp,Broadleaved,63.08924765,7.464044743,43.35,0,0,0,1,59,60,0,0,0,0,0,60,60,1,59,60
Italy,ITA18,QUECER,ITA18_NN1,4,1.347354248,1.134781221,OcQcQiQp,Broadleaved,63.08924765,7.464044743,43.35,0,0,0,2,58,60,0,0,0,0,0,60,60,2,58,60
Italy,ITA18,QUEILE,ITA18_13,4,1.347354248,1.134781221,OcQcQiQp,Broadleaved,70.26043602,7.854157663,43.35,0,0,0,21,39,60,0,0,0,0,8,52,60,21,39,60
Italy,ITA18,QUEILE,ITA18_12,4,1.347354248,1.134781221,OcQcQiQp,Broadleaved,70.26043602,7.854157663,43.35,0,0,0,9,51,60,0,0,0,0,1,59,60,10,50,60
Italy,ITA18,QUEILE,ITA18_6,4,1.347354248,1.134781221,OcQcQiQp,Broadleaved,70.26043602,7.854157663,43.35,0,0,0,15,45,60,0,0,0,0,3,57,60,18,42,60
Italy,ITA18,QUEPET,ITA18_1,4,1.347354248,1.134781221,OcQcQiQp,Broadleaved,66.89747676,7.671212552,43.35,0,60,60,6,54,60,0,0,0,0,0,0,0,6,54,60
Italy,ITA18,QUEPET,ITA18_24,4,1.347354248,1.134781221,OcQcQiQp,Broadleaved,66.89747676,7.671212552,43.35,2,58,60,7,53,60,0,0,0,0,0,0,0,9,51,60
Italy,ITA18,QUEPET,ITA18_29,4,1.347354248,1.134781221,OcQcQiQp,Broadleaved,66.89747676,7.671212552,43.35,0,60,60,10,50,60,0,0,0,0,0,0,0,10,50,60
Italy,ITA19,OSTCAR,ITA19_12,2,0.703132897,0.875258939,OcQc,Broadleaved,154.005707,12.40990359,43.35,0,0,0,9,51,60,0,0,0,0,0,60,60,9,51,60
Italy,ITA19,OSTCAR,ITA19_7,2,0.703132897,0.875258939,OcQc,Broadleaved,154.005707,12.40990359,43.35,0,0,0,6,54,60,0,0,0,0,0,60,60,6,54,60
Italy,ITA19,OSTCAR,ITA19_21,2,0.703132897,0.875258939,OcQc,Broadleaved,154.005707,12.40990359,43.35,0,0,0,5,55,60,0,0,0,0,0,60,60,5,55,60
Italy,ITA19,QUECER,ITA19_22,2,0.703132897,0.875258939,OcQc,Broadleaved,136.4744909,11.45620476,43.35,0,0,0,0,56,56,0,0,0,0,0,56,56,0,56,56
Italy,ITA19,QUECER,ITA19_25,2,0.703132897,0.875258939,OcQc,Broadleaved,136.4744909,11.45620476,43.35,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Italy,ITA19,QUECER,ITA19_15,2,0.703132897,0.875258939,OcQc,Broadleaved,136.4744909,11.45620476,43.35,0,0,0,0,60,60,0,0,0,0,0,60,60,0,60,60
Italy,ITA20,QUECER,ITA20_2,3,0.94474747,1.018721504,QcQiQp,Broadleaved,35.669998,5.972436521,43.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,ITA20,QUECER,ITA20_53,3,0.94474747,1.018721504,QcQiQp,Broadleaved,35.669998,5.972436521,43.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,ITA20,QUECER,ITA20_27,3,0.94474747,1.018721504,QcQiQp,Broadleaved,35.669998,5.972436521,43.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,ITA20,QUEILE,ITA20_48,3,0.94474747,1.018721504,QcQiQp,Broadleaved,35.669998,5.972436521,43.35,0,0,0,0,50,50,0,0,0,0,11,39,50,11,39,50
Italy,ITA20,QUEILE,ITA20_6,3,0.94474747,1.018721504,QcQiQp,Broadleaved,35.669998,5.972436521,43.35,0,0,0,8,42,50,0,0,0,0,15,35,50,15,35,50
Italy,ITA20,QUEILE,ITA20_NN1,3,0.94474747,1.018721504,QcQiQp,Broadleaved,35.669998,5.972436521,43.35,0,0,0,4,46,50,0,0,0,0,32,18,50,32,18,50
Italy,ITA20,QUEPET,ITA20_15,3,0.94474747,1.018721504,QcQiQp,Broadleaved,35.669998,5.972436521,43.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,ITA20,QUEPET,ITA20_17,3,0.94474747,1.018721504,QcQiQp,Broadleaved,35.669998,5.972436521,43.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,ITA20,QUEPET,ITA20_8,3,0.94474747,1.018721504,QcQiQp,Broadleaved,35.669998,5.972436521,43.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,ITA21,CASSAT,ITA21_17,2,0.687310801,0.562335145,CsQi,Broadleaved,71.339996,8.446300729,43.08,0,0,0,12,48,60,0,0,0,0,0,60,60,12,48,60
Italy,ITA21,CASSAT,ITA21_NN1,2,0.687310801,0.562335145,CsQi,Broadleaved,71.339996,8.446300729,43.08,0,0,0,1,59,60,0,0,0,0,0,60,60,1,59,60
Italy,ITA21,CASSAT,ITA21_25,2,0.687310801,0.562335145,CsQi,Broadleaved,71.339996,8.446300729,43.08,0,0,0,0,60,60,0,0,0,0,3,57,60,3,57,60
Italy,ITA21,QUEILE,ITA21_3,2,0.687310801,0.562335145,CsQi,Broadleaved,71.339996,8.446300729,43.08,0,0,0,12,48,60,0,0,0,0,4,56,60,16,44,60
Italy,ITA21,QUEILE,ITA21_32,2,0.687310801,0.562335145,CsQi,Broadleaved,71.339996,8.446300729,43.08,0,0,0,8,52,60,0,0,0,0,17,43,60,20,40,60
Italy,ITA21,QUEILE,ITA21_20,2,0.687310801,0.562335145,CsQi,Broadleaved,71.339996,8.446300729,43.08,0,0,0,24,36,60,0,0,0,0,11,49,60,29,31,60
