#  Litter decomposition data published in Seidelmann et al.,,,,,,
#  Dataset owners: Katrin N. Seidelmann, Michael Scherer-Lorenzen , Pascal A. Niklaus,,,,
#  Contributions of Katherina A. Pietsch to microclimate data,,,,,,
#  Basic plot level data presenting the experimental design of the BEF-China experiment were obtained from the cited ,,,,,,
#  datasets prepared by Helge Bruelheide, Karsten Schmidt, Karin Nadrowski, Gunnar Seidler,,,
#,,,,,,
#  Column description:,,,,,,
#  site: experimental site (A or B),,,,,,
#  plot: experimental plot (A/C32...),,,,,,
#  subplot: subplot (S1, S2 or S3),,,,,
#  litter_sp: litter species (Schima superba (Schi), Pinus massoniana (Pin) or Osmanthus fragrans (Osm)),,,,,
#  subplot_k: decomposition rate constant k per day (0.001546549, ....),,,,,
#  plot_div: number of tree species planted (0,1,2,4,8,16, 24)
#  plot_composition: tree species mixture at the plot level (CaHe|NySi),,,,,,
#  subplot_shape: subplot  microrelief (linear scale ranging from 1 [strongly concave] to 5 [strongly convex]),,,,,,
#  subplot_GRA_NS: subplot north-south gradient,,,,,,
#  subplot_GRA_EW: subplot east-west gradient,,,,,,
#  subplot_div: number of tree species around subplot position (0-4),,,,,,
#  mean_tree_height: mean height of trees around subplot position [m],,,,,,
#  subplot_composition: tree species mixture around subplot position (CaHe/NySi, ...),,,,,
#  soil_moist_mean: mean annual soil moisture [cm3/cm3],,,,,,
#  air_temp_mean: mean annual air temperature [°C],,,,,,
#  air_temp_ampl: mean daily air temperature amplitude [°C],,,,,,
#  air_temp_ampl_ann: mean annual air temperature amplitude [°C],,,,,,
#  air_hum_mean: mean annual air humidity [%];,,,,,,
#  plot_GRA_NS: plot north-south gradient,,,,,,
#  plot_GRA_EW: plot east-west gradient,,,,,,
#  plot_altitude [m],,,,,,
#  plot_potential_solar_radiation [kWh/m²],,,,,,
#,,,,,,
#,,,,,,
site;plot;subplot;litter_sp;subplot_k;plot_div;plot_composition;subplot_shape;subplot_GRA_NS;subplot_GRA_EW;subplot_div;mean_tree_height;subplot_composition;soil_moist_mean;air_temp_mean; air_temp_ampl; air_temp_ampl_ann; air_hum_mean;GRA_NS_plot;GRA_EW_plot;plot_altitude;plot_potential_solar_radiation,,,,,,
A;N20;S1;Osm;5.21183135;4;CaSc|ChAx|QuSe|SaSe;3;-0.363271264;-0.629204286;4;2.5;ChAx/QuSe/CaSc/SaSe;NA;NA;NA;NA;NA;-0.217359632;-0.488197726;221.91;1366157.34,,,,,,
A;N20;S1;Pin;1.398534;4;CaSc|ChAx|QuSe|SaSe;3;-0.363271264;-0.629204286;4;2.5;ChAx/QuSe/CaSc/SaSe;NA;NA;NA;NA;NA;-0.217359632;-0.488197726;221.91;1366157.34,,,,,,
A;N20;S1;Schi;4.165526;4;CaSc|ChAx|QuSe|SaSe;3;-0.363271264;-0.629204286;4;2.5;ChAx/QuSe/CaSc/SaSe;NA;NA;NA;NA;NA;-0.217359632;-0.488197726;221.91;1366157.34,,,,,,
A;N20;S2;Osm;5.73658455;4;CaSc|ChAx|QuSe|SaSe;3;-0.554224627;-0.009674027;3;2.5;ChAx/CaSc/SaSe;NA;NA;NA;NA;NA;-0.217359632;-0.488197726;221.91;1366157.34,,,,,,
A;N20;S2;Pin;1.956035;4;CaSc|ChAx|QuSe|SaSe;3;-0.554224627;-0.009674027;3;2.5;ChAx/CaSc/SaSe;NA;NA;NA;NA;NA;-0.217359632;-0.488197726;221.91;1366157.34,,,,,,
A;N20;S2;Schi;5.9941395;4;CaSc|ChAx|QuSe|SaSe;3;-0.554224627;-0.009674027;3;2.5;ChAx/CaSc/SaSe;NA;NA;NA;NA;NA;-0.217359632;-0.488197726;221.91;1366157.34,,,,,,
A;N20;S3;Pin;2.79326835;4;CaSc|ChAx|QuSe|SaSe;3;0.075673667;-0.356016611;2;4.75;ChAx/CaSc;NA;NA;NA;NA;NA;-0.217359632;-0.488197726;221.91;1366157.34,,,,,,
A;N20;S3;Osm;8.39443425;4;CaSc|ChAx|QuSe|SaSe;3;0.075673667;-0.356016611;2;4.75;ChAx/CaSc;NA;NA;NA;NA;NA;-0.217359632;-0.488197726;221.91;1366157.34,,,,,,
A;N20;S3;Schi;6.65820225;4;CaSc|ChAx|QuSe|SaSe;3;0.075673667;-0.356016611;2;4.75;ChAx/CaSc;NA;NA;NA;NA;NA;-0.217359632;-0.488197726;221.91;1366157.34,,,,,,
A;N29;S1;Osm;5.97941175;1;CaEy;3;-0.315207469;-0.181985117;1;1;CaEy;NA;NA;NA;NA;NA;-0.311779885;-0.210298188;171.89;1505550,,,,,,
A;N29;S1;Schi;4.2894508;1;CaEy;3;-0.315207469;-0.181985117;1;1;CaEy;NA;NA;NA;NA;NA;-0.311779885;-0.210298188;171.89;1505550,,,,,,
A;N29;S1;Pin;1.50406645;1;CaEy;3;-0.315207469;-0.181985117;1;1;CaEy;NA;NA;NA;NA;NA;-0.311779885;-0.210298188;171.89;1505550,,,,,,
A;N29;S2;Schi;4.02758885;1;CaEy;3;-0.264137864;-0.593263357;1;0.25;CaEy;NA;NA;NA;NA;NA;-0.311779885;-0.210298188;171.89;1505550,,,,,,
A;N29;S2;Osm;6.37546595;1;CaEy;3;-0.264137864;-0.593263357;1;0.25;CaEy;NA;NA;NA;NA;NA;-0.311779885;-0.210298188;171.89;1505550,,,,,,
A;N29;S2;Pin;2.30835855;1;CaEy;3;-0.264137864;-0.593263357;1;0.25;CaEy;NA;NA;NA;NA;NA;-0.311779885;-0.210298188;171.89;1505550,,,,,,
A;N29;S3;Pin;3.8670363;1;CaEy;3;-0.122487013;-0.126839015;1;0.25;CaEy;NA;NA;NA;NA;NA;-0.311779885;-0.210298188;171.89;1505550,,,,,,
A;N29;S3;Schi;4.7987061;1;CaEy;3;-0.122487013;-0.126839015;1;0.25;CaEy;NA;NA;NA;NA;NA;-0.311779885;-0.210298188;171.89;1505550,,,,,,
A;N29;S3;Osm;6.25862945;1;CaEy;3;-0.122487013;-0.126839015;1;0.25;CaEy;NA;NA;NA;NA;NA;-0.311779885;-0.210298188;171.89;1505550,,,,,,
A;O22;S1;Osm;5.8987066;1;CyMy;5;-0.369096323;-0.164332271;1;0.5;CyMy;NA;NA;NA;NA;NA;0.071666992;-0.819157467;243.51;1176442.83,,,,,,
A;O22;S3;Pin;2.05865475;1;CyMy;3;-0.667944246;-0.093873442;1;1.75;CyMy;NA;NA;NA;NA;NA;0.071666992;-0.819157467;243.51;1176442.83,,,,,,
A;O22;S1;Pin;3.35642685;1;CyMy;5;-0.369096323;-0.164332271;1;0.5;CyMy;NA;NA;NA;NA;NA;0.071666992;-0.819157467;243.51;1176442.83,,,,,,
A;O22;S3;Schi;3.6215738;1;CyMy;3;-0.667944246;-0.093873442;1;1.75;CyMy;NA;NA;NA;NA;NA;0.071666992;-0.819157467;243.51;1176442.83,,,,,,
A;O22;S3;Osm;7.41092715;1;CyMy;3;-0.667944246;-0.093873442;1;1.75;CyMy;NA;NA;NA;NA;NA;0.071666992;-0.819157467;243.51;1176442.83,,,,,,
A;O22;S2;Pin;2.09443935;1;CyMy;3;-0.408031382;-0.117001116;1;1;CyMy;17.89;17.58448309;11.03787978;23.9972164;82.94557872;0.071666992;-0.819157467;243.51;1176442.83,,,,,,
A;O22;S1;Schi;4.1202003;1;CyMy;5;-0.369096323;-0.164332271;1;0.5;CyMy;NA;NA;NA;NA;NA;0.071666992;-0.819157467;243.51;1176442.83,,,,,,
A;O22;S2;Schi;3.23256045;1;CyMy;3;-0.408031382;-0.117001116;1;1;CyMy;17.89;17.58448309;11.03787978;23.9972164;82.94557872;0.071666992;-0.819157467;243.51;1176442.83,,,,,,
A;O22;S2;Osm;6.0472981;1;CyMy;3;-0.408031382;-0.117001116;1;1;CyMy;17.89;17.58448309;11.03787978;23.9972164;82.94557872;0.071666992;-0.819157467;243.51;1176442.83,,,,,,
A;O27;S2;Pin;1.64653325;1;ChAx;3;-0.008138191;-0.466236637;1;6;ChAx;19.5;17.21460274;8.776986339;22.58740054;83.56044945;-0.120857626;-0.621758586;184.91;1220889.41,,,,,,
A;O27;S3;Pin;1.97574135;1;ChAx;3;0.181227046;-0.676348545;1;4.5;ChAx;NA;NA;NA;NA;NA;-0.120857626;-0.621758586;184.91;1220889.41,,,,,,
A;O27;S3;Osm;5.924461;1;ChAx;3;0.181227046;-0.676348545;1;4.5;ChAx;NA;NA;NA;NA;NA;-0.120857626;-0.621758586;184.91;1220889.41,,,,,,
A;O27;S2;Osm;7.0161468;1;ChAx;3;-0.008138191;-0.466236637;1;6;ChAx;19.5;17.21460274;8.776986339;22.58740054;83.56044945;-0.120857626;-0.621758586;184.91;1220889.41,,,,,,
A;O27;S1;Osm;7.2221966;1;ChAx;3;0.008138191;-0.466236637;1;6;ChAx;NA;NA;NA;NA;NA;-0.120857626;-0.621758586;184.91;1220889.41,,,,,,
A;O27;S3;Schi;3.8699052;1;ChAx;3;0.181227046;-0.676348545;1;4.5;ChAx;NA;NA;NA;NA;NA;-0.120857626;-0.621758586;184.91;1220889.41,,,,,,
A;O27;S1;Pin;3.3509847;1;ChAx;3;0.008138191;-0.466236637;1;6;ChAx;NA;NA;NA;NA;NA;-0.120857626;-0.621758586;184.91;1220889.41,,,,,,
A;O27;S2;Schi;3.9250567;1;ChAx;3;-0.008138191;-0.466236637;1;6;ChAx;19.5;17.21460274;8.776986339;22.58740054;83.56044945;-0.120857626;-0.621758586;184.91;1220889.41,,,,,,
A;O27;S1;Schi;4.315103;1;ChAx;3;0.008138191;-0.466236637;1;6;ChAx;NA;NA;NA;NA;NA;-0.120857626;-0.621758586;184.91;1220889.41,,,,,,
A;P07;S2;Pin;2.2823742;1;RhCh;4;-0.522630957;-0.504698849;0;0;bare;NA;NA;NA;NA;NA;-0.616196864;-0.616196864;234.88;1238569.11,,,,,,
A;P07;S3;Pin;2.6324749;1;RhCh;5;-0.53499366;-1.324155774;1;1.5;RhCh;NA;NA;NA;NA;NA;-0.616196864;-0.616196864;234.88;1238569.11,,,,,,
A;P07;S3;Schi;3.02248835;1;RhCh;5;-0.53499366;-1.324155774;1;1.5;RhCh;NA;NA;NA;NA;NA;-0.616196864;-0.616196864;234.88;1238569.11,,,,,,
A;P07;S3;Osm;5.58172235;1;RhCh;5;-0.53499366;-1.324155774;1;1.5;RhCh;NA;NA;NA;NA;NA;-0.616196864;-0.616196864;234.88;1238569.11,,,,,,
A;P07;S1;Schi;3.6447294;1;RhCh;3;0.029284155;-0.838588474;1;1.5;RhCh;NA;NA;NA;NA;NA;-0.616196864;-0.616196864;234.88;1238569.11,,,,,,
A;P07;S1;Osm;5.26545715;1;RhCh;3;0.029284155;-0.838588474;1;1.5;RhCh;NA;NA;NA;NA;NA;-0.616196864;-0.616196864;234.88;1238569.11,,,,,,
A;P07;S1;Pin;1.8897218;1;RhCh;3;0.029284155;-0.838588474;1;1.5;RhCh;NA;NA;NA;NA;NA;-0.616196864;-0.616196864;234.88;1238569.11,,,,,,
A;P07;S2;Schi;4.0788458;1;RhCh;4;-0.522630957;-0.504698849;0;0;bare;NA;NA;NA;NA;NA;-0.616196864;-0.616196864;234.88;1238569.11,,,,,,
A;P08;S2;Osm;6.18962985;1;CyMy;4;-0.299736785;-0.35721239;1;1.25;CyMy;NA;NA;NA;NA;NA;-0.624618106;-0.505805769;231.08;1362280.81,,,,,,
A;P08;S2;Pin;2.9985699;1;CyMy;4;-0.299736785;-0.35721239;1;1.25;CyMy;NA;NA;NA;NA;NA;-0.624618106;-0.505805769;231.08;1362280.81,,,,,,
A;P08;S2;Schi;5.6872548;1;CyMy;4;-0.299736785;-0.35721239;1;1.25;CyMy;NA;NA;NA;NA;NA;-0.624618106;-0.505805769;231.08;1362280.81,,,,,,
A;P08;S3;Osm;4.9324275;1;CyMy;3;-0.393933415;-0.740881;1;0.75;CyMy;NA;NA;NA;NA;NA;-0.624618106;-0.505805769;231.08;1362280.81,,,,,,
A;P08;S3;Pin;1.908293;1;CyMy;3;-0.393933415;-0.740881;1;0.75;CyMy;NA;NA;NA;NA;NA;-0.624618106;-0.505805769;231.08;1362280.81,,,,,,
A;P08;S3;Schi;4.15533155;1;CyMy;3;-0.393933415;-0.740881;1;0.75;CyMy;NA;NA;NA;NA;NA;-0.624618106;-0.505805769;231.08;1362280.81,,,,,,
A;P19;S2;Schi;4.29210435;4;CaHe|LiFo|NySi|SaMu;5;1.141793736;-0.140194642;4;4.5;CaHe/LiFo/SaMu/NySi;24.15;17.19402072;8.170743169;23.99880108;81.48082502;0.618965885;-0.01080409;217.67;1023888.19,,,,,,
A;P19;S3;Schi;3.81867745;4;CaHe|LiFo|NySi|SaMu;2;0.807581754;-0.466257543;4;4;CaHe/LiFo/NySi/QuAc;NA;NA;NA;NA;NA;0.618965885;-0.01080409;217.67;1023888.19,,,,,,
A;P19;S1;Pin;4.0800576;4;CaHe|LiFo|NySi|SaMu;3;0.515915389;-0.128632154;2;2.5;LiFo/SaMu;NA;NA;NA;NA;NA;0.618965885;-0.01080409;217.67;1023888.19,,,,,,
A;P19;S3;Osm;5.5927782;4;CaHe|LiFo|NySi|SaMu;2;0.807581754;-0.466257543;4;4;CaHe/LiFo/NySi/QuAc;NA;NA;NA;NA;NA;0.618965885;-0.01080409;217.67;1023888.19,,,,,,
A;P19;S1;Schi;4.2105889;4;CaHe|LiFo|NySi|SaMu;3;0.515915389;-0.128632154;2;2.5;LiFo/SaMu;NA;NA;NA;NA;NA;0.618965885;-0.01080409;217.67;1023888.19,,,,,,
A;P19;S2;Osm;4.7884058;4;CaHe|LiFo|NySi|SaMu;5;1.141793736;-0.140194642;4;4.5;CaHe/LiFo/SaMu/NySi;24.15;17.19402072;8.170743169;23.99880108;81.48082502;0.618965885;-0.01080409;217.67;1023888.19,,,,,,
A;P19;S2;Pin;2.5727682;4;CaHe|LiFo|NySi|SaMu;5;1.141793736;-0.140194642;4;4.5;CaHe/LiFo/SaMu/NySi;24.15;17.19402072;8.170743169;23.99880108;81.48082502;0.618965885;-0.01080409;217.67;1023888.19,,,,,,
A;P19;S3;Pin;3.28780685;4;CaHe|LiFo|NySi|SaMu;2;0.807581754;-0.466257543;4;4;CaHe/LiFo/NySi/QuAc;NA;NA;NA;NA;NA;0.618965885;-0.01080409;217.67;1023888.19,,,,,,
A;P19;S1;Osm;6.28231795;4;CaHe|LiFo|NySi|SaMu;3;0.515915389;-0.128632154;2;2.5;LiFo/SaMu;NA;NA;NA;NA;NA;0.618965885;-0.01080409;217.67;1023888.19,,,,,,
A;P23;S1;Pin;3.048699;2;RhCh|ScSu;3;-0.009279609;-0.53162845;2;4.5;ScSu/RhCh;NA;NA;NA;NA;NA;-0.045908629;-0.656523983;221.81;1306716.33,,,,,,
A;P23;S2;Schi;3.16333455;2;RhCh|ScSu;4;0.048844009;-0.698501868;1;5;ScSu;18.97;16.96728563;9.470043716;23.17853024;85.30537842;-0.045908629;-0.656523983;221.81;1306716.33,,,,,,
A;P23;S1;Osm;5.0047851;2;RhCh|ScSu;3;-0.009279609;-0.53162845;2;4.5;ScSu/RhCh;NA;NA;NA;NA;NA;-0.045908629;-0.656523983;221.81;1306716.33,,,,,,
A;P23;S2;Pin;2.0544828;2;RhCh|ScSu;4;0.048844009;-0.698501868;1;5;ScSu;18.97;16.96728563;9.470043716;23.17853024;85.30537842;-0.045908629;-0.656523983;221.81;1306716.33,,,,,,
A;P23;S2;Osm;5.3104069;2;RhCh|ScSu;4;0.048844009;-0.698501868;1;5;ScSu;18.97;16.96728563;9.470043716;23.17853024;85.30537842;-0.045908629;-0.656523983;221.81;1306716.33,,,,,,
A;P23;S1;Schi;3.70143945;2;RhCh|ScSu;3;-0.009279609;-0.53162845;2;4.5;ScSu/RhCh;NA;NA;NA;NA;NA;-0.045908629;-0.656523983;221.81;1306716.33,,,,,,
A;P23;S3;Schi;3.80403365;2;RhCh|ScSu;3;0.139673672;-0.560200499;2;4.5;ScSu/RhCh;NA;NA;NA;NA;NA;-0.045908629;-0.656523983;221.81;1306716.33,,,,,,
A;P23;S3;Pin;0.9706737;2;RhCh|ScSu;3;0.139673672;-0.560200499;2;4.5;ScSu/RhCh;NA;NA;NA;NA;NA;-0.045908629;-0.656523983;221.81;1306716.33,,,,,,
A;P23;S3;Osm;5.1215413;2;RhCh|ScSu;3;0.139673672;-0.560200499;2;4.5;ScSu/RhCh;NA;NA;NA;NA;NA;-0.045908629;-0.656523983;221.81;1306716.33,,,,,,
A;P26;S2;Schi;3.2314034;2;CaSc|QuSe;4;-0.073856807;-0.257569295;2;2.5;QuSe/CaSc;19.33;17.55674528;10.94276776;23.8264375;83.24863126;-0.330666121;-0.287443674;196.02;1466068.38,,,,,,
A;P26;S1;Osm;5.4998565;2;CaSc|QuSe;4;-0.04064139;-0.464533217;2;2;QuSe/CaSc;NA;NA;NA;NA;NA;-0.330666121;-0.287443674;196.02;1466068.38,,,,,,
A;P26;S2;Osm;5.13630555;2;CaSc|QuSe;4;-0.073856807;-0.257569295;2;2.5;QuSe/CaSc;19.33;17.55674528;10.94276776;23.8264375;83.24863126;-0.330666121;-0.287443674;196.02;1466068.38,,,,,,
A;P26;S3;Schi;4.68745045;2;CaSc|QuSe;3;-0.061027108;-0.697543037;2;2;QuSe/CaSc;NA;NA;NA;NA;NA;-0.330666121;-0.287443674;196.02;1466068.38,,,,,,
A;P26;S3;Pin;3.09669285;2;CaSc|QuSe;3;-0.061027108;-0.697543037;2;2;QuSe/CaSc;NA;NA;NA;NA;NA;-0.330666121;-0.287443674;196.02;1466068.38,,,,,,
A;P26;S1;Pin;2.19536185;2;CaSc|QuSe;4;-0.04064139;-0.464533217;2;2;QuSe/CaSc;NA;NA;NA;NA;NA;-0.330666121;-0.287443674;196.02;1466068.38,,,,,,
A;P26;S1;Schi;3.2930884;2;CaSc|QuSe;4;-0.04064139;-0.464533217;2;2;QuSe/CaSc;NA;NA;NA;NA;NA;-0.330666121;-0.287443674;196.02;1466068.38,,,,,,
A;P26;S3;Osm;6.492255;2;CaSc|QuSe;3;-0.061027108;-0.697543037;2;2;QuSe/CaSc;NA;NA;NA;NA;NA;-0.330666121;-0.287443674;196.02;1466068.38,,,,,,
A;P26;S2;Pin;1.7330565;2;CaSc|QuSe;4;-0.073856807;-0.257569295;2;2.5;QuSe/CaSc;19.33;17.55674528;10.94276776;23.8264375;83.24863126;-0.330666121;-0.287443674;196.02;1466068.38,,,,,,
A;P27;S1;Osm;4.84545165;8;CaEy|CyGl|CyMy|KoBi|LiGl|QuFa|RhCh|ScSu;2;-0.641412308;-0.101589729;2;3.5;ScSu/CyGl;NA;NA;NA;NA;NA;-0.285770555;-0.585916468;190.8;1208668.02,,,,,,
A;P27;S1;Pin;2.57304925;8;CaEy|CyGl|CyMy|KoBi|LiGl|QuFa|RhCh|ScSu;2;-0.641412308;-0.101589729;2;3.5;ScSu/CyGl;NA;NA;NA;NA;NA;-0.285770555;-0.585916468;190.8;1208668.02,,,,,,
A;P27;S1;Schi;4.4900475;8;CaEy|CyGl|CyMy|KoBi|LiGl|QuFa|RhCh|ScSu;2;-0.641412308;-0.101589729;2;3.5;ScSu/CyGl;NA;NA;NA;NA;NA;-0.285770555;-0.585916468;190.8;1208668.02,,,,,,
A;P27;S2;Osm;7.23667615;8;CaEy|CyGl|CyMy|KoBi|LiGl|QuFa|RhCh|ScSu;4;-0.036646031;-0.699247928;3;2.75;ScSu/CyGl/RhCh;NA;NA;NA;NA;NA;-0.285770555;-0.585916468;190.8;1208668.02,,,,,,
A;P27;S2;Pin;2.459078;8;CaEy|CyGl|CyMy|KoBi|LiGl|QuFa|RhCh|ScSu;4;-0.036646031;-0.699247928;3;2.75;ScSu/CyGl/RhCh;NA;NA;NA;NA;NA;-0.285770555;-0.585916468;190.8;1208668.02,,,,,,
A;P27;S2;Schi;3.1192681;8;CaEy|CyGl|CyMy|KoBi|LiGl|QuFa|RhCh|ScSu;4;-0.036646031;-0.699247928;3;2.75;ScSu/CyGl/RhCh;NA;NA;NA;NA;NA;-0.285770555;-0.585916468;190.8;1208668.02,,,,,,
A;P27;S3;Pin;2.3289774;8;CaEy|CyGl|CyMy|KoBi|LiGl|QuFa|RhCh|ScSu;NA;NA;NA;2;1.25;CyMy/QuFa;NA;NA;NA;NA;NA;-0.285770555;-0.585916468;190.8;1208668.02,,,,,,
A;P27;S3;Osm;5.95318285;8;CaEy|CyGl|CyMy|KoBi|LiGl|QuFa|RhCh|ScSu;NA;NA;NA;2;1.25;CyMy/QuFa;NA;NA;NA;NA;NA;-0.285770555;-0.585916468;190.8;1208668.02,,,,,,
A;P29;S1;Schi;4.3952643;4;CaHe|LiFo|NySi|SaMu;3;-0.382403316;0.033455955;2;5.25;SaMu/NySi;NA;NA;NA;NA;NA;-0.362336044;-0.070430992;176.17;1521171.03,,,,,,
A;P29;S1;Osm;5.1592531;4;CaHe|LiFo|NySi|SaMu;3;-0.382403316;0.033455955;2;5.25;SaMu/NySi;NA;NA;NA;NA;NA;-0.362336044;-0.070430992;176.17;1521171.03,,,,,,
A;P29;S1;Pin;3.1467672;4;CaHe|LiFo|NySi|SaMu;3;-0.382403316;0.033455955;2;5.25;SaMu/NySi;NA;NA;NA;NA;NA;-0.362336044;-0.070430992;176.17;1521171.03,,,,,,
A;P29;S2;Pin;2.1648588;4;CaHe|LiFo|NySi|SaMu;3;-0.266481339;0.028008317;3;3.75;CaHe/LiFo/NySi;NA;NA;NA;NA;NA;-0.362336044;-0.070430992;176.17;1521171.03,,,,,,
A;P29;S2;Schi;4.0079774;4;CaHe|LiFo|NySi|SaMu;3;-0.266481339;0.028008317;3;3.75;CaHe/LiFo/NySi;NA;NA;NA;NA;NA;-0.362336044;-0.070430992;176.17;1521171.03,,,,,,
A;P29;S2;Osm;6.41365225;4;CaHe|LiFo|NySi|SaMu;3;-0.266481339;0.028008317;3;3.75;CaHe/LiFo/NySi;NA;NA;NA;NA;NA;-0.362336044;-0.070430992;176.17;1521171.03,,,,,,
A;P29;S3;Osm;5.64651715;4;CaHe|LiFo|NySi|SaMu;3;-0.282857998;0.22905389;2;3.25;LiFo/SaMu;NA;NA;NA;NA;NA;-0.362336044;-0.070430992;176.17;1521171.03,,,,,,
A;P29;S3;Pin;2.73962065;4;CaHe|LiFo|NySi|SaMu;3;-0.282857998;0.22905389;2;3.25;LiFo/SaMu;NA;NA;NA;NA;NA;-0.362336044;-0.070430992;176.17;1521171.03,,,,,,
A;P29;S3;Schi;3.40578215;4;CaHe|LiFo|NySi|SaMu;3;-0.282857998;0.22905389;2;3.25;LiFo/SaMu;NA;NA;NA;NA;NA;-0.362336044;-0.070430992;176.17;1521171.03,,,,,,
A;Q07;S1;Schi;4.0545441;2;KoBi|LiGl;2;-0.539362846;-0.64278761;2;2;LiGl/KoBi;NA;NA;NA;NA;NA;-0.723337369;-0.434624939;241.75;1227579.07,,,,,,
A;Q07;S1;Osm;5.0351312;2;KoBi|LiGl;2;-0.539362846;-0.64278761;2;2;LiGl/KoBi;NA;NA;NA;NA;NA;-0.723337369;-0.434624939;241.75;1227579.07,,,,,,
A;Q07;S1;Pin;2.7210604;2;KoBi|LiGl;2;-0.539362846;-0.64278761;2;2;LiGl/KoBi;NA;NA;NA;NA;NA;-0.723337369;-0.434624939;241.75;1227579.07,,,,,,
A;Q07;S2;Schi;3.6515987;2;KoBi|LiGl;3;-1.013944535;-0.349129102;2;1.75;LiGl/KoBi;NA;NA;NA;NA;NA;-0.723337369;-0.434624939;241.75;1227579.07,,,,,,
A;Q07;S2;Pin;1.8300881;2;KoBi|LiGl;3;-1.013944535;-0.349129102;2;1.75;LiGl/KoBi;NA;NA;NA;NA;NA;-0.723337369;-0.434624939;241.75;1227579.07,,,,,,
A;Q07;S2;Osm;5.9600558;2;KoBi|LiGl;3;-1.013944535;-0.349129102;2;1.75;LiGl/KoBi;NA;NA;NA;NA;NA;-0.723337369;-0.434624939;241.75;1227579.07,,,,,,
A;Q07;S3;Osm;4.9927182;2;KoBi|LiGl;3;-0.516601317;-0.661219533;2;1.75;LiGl/KoBi;NA;NA;NA;NA;NA;-0.723337369;-0.434624939;241.75;1227579.07,,,,,,
A;Q07;S3;Pin;1.4971351;2;KoBi|LiGl;3;-0.516601317;-0.661219533;2;1.75;LiGl/KoBi;NA;NA;NA;NA;NA;-0.723337369;-0.434624939;241.75;1227579.07,,,,,,
A;Q07;S3;Schi;3.57790155;2;KoBi|LiGl;3;-0.516601317;-0.661219533;2;1.75;LiGl/KoBi;NA;NA;NA;NA;NA;-0.723337369;-0.434624939;241.75;1227579.07,,,,,,
A;Q09;S3;Osm;4.6316894;2;CaEy|CyMy;2;-0.2022116;-0.754663964;1;1.5;CyMy;NA;NA;NA;NA;NA;-0.580782359;-0.348969248;227.2;1446237.23,,,,,,
A;Q09;S3;Pin;0.39583155;2;CaEy|CyMy;2;-0.2022116;-0.754663964;1;1.5;CyMy;NA;NA;NA;NA;NA;-0.580782359;-0.348969248;227.2;1446237.23,,,,,,
A;Q09;S1;Pin;2.5299172;2;CaEy|CyMy;3;-0.175766546;-0.70496111;1;0.75;CyMy;NA;NA;NA;NA;NA;-0.580782359;-0.348969248;227.2;1446237.23,,,,,,
A;Q09;S2;Osm;4.99026905;2;CaEy|CyMy;4;-0.491678976;-0.607172969;0;0;bare;20.47;17.41094251;10.51034153;23.99249664;83.06908402;-0.580782359;-0.348969248;227.2;1446237.23,,,,,,
A;Q09;S3;Schi;3.33545395;2;CaEy|CyMy;2;-0.2022116;-0.754663964;1;1.5;CyMy;NA;NA;NA;NA;NA;-0.580782359;-0.348969248;227.2;1446237.23,,,,,,
A;Q09;S2;Pin;1.89785035;2;CaEy|CyMy;4;-0.491678976;-0.607172969;0;0;bare;20.47;17.41094251;10.51034153;23.99249664;83.06908402;-0.580782359;-0.348969248;227.2;1446237.23,,,,,,
A;Q09;S1;Osm;6.35293085;2;CaEy|CyMy;3;-0.175766546;-0.70496111;1;0.75;CyMy;NA;NA;NA;NA;NA;-0.580782359;-0.348969248;227.2;1446237.23,,,,,,
A;Q09;S2;Schi;4.61108515;2;CaEy|CyMy;4;-0.491678976;-0.607172969;0;0;bare;20.47;17.41094251;10.51034153;23.99249664;83.06908402;-0.580782359;-0.348969248;227.2;1446237.23,,,,,,
A;Q09;S1;Schi;3.12511175;2;CaEy|CyMy;3;-0.175766546;-0.70496111;1;0.75;CyMy;NA;NA;NA;NA;NA;-0.580782359;-0.348969248;227.2;1446237.23,,,,,,
A;Q13;S1;Pin;3.0472682;1;KoBi;3;-0.216376029;-0.665936942;1;2;KoBi;NA;NA;NA;NA;NA;0.301205172;-0.501289588;199.65;1168887.79,,,,,,
A;Q13;S1;Osm;4.29269565;1;KoBi;3;-0.216376029;-0.665936942;1;2;KoBi;NA;NA;NA;NA;NA;0.301205172;-0.501289588;199.65;1168887.79,,,,,,
A;Q13;S1;Schi;4.70788315;1;KoBi;3;-0.216376029;-0.665936942;1;2;KoBi;NA;NA;NA;NA;NA;0.301205172;-0.501289588;199.65;1168887.79,,,,,,
A;Q13;S2;Schi;5.27769195;1;KoBi;4;-1.90E-16;-1.035530314;1;4.75;KoBi;NA;NA;NA;NA;NA;0.301205172;-0.501289588;199.65;1168887.79,,,,,,
A;Q13;S2;Pin;1.9046138;1;KoBi;4;-1.90E-16;-1.035530314;1;4.75;KoBi;NA;NA;NA;NA;NA;0.301205172;-0.501289588;199.65;1168887.79,,,,,,
A;Q13;S3;Pin;2.4866428;1;KoBi;3;0.178411045;-0.549092736;1;4.25;KoBi;NA;NA;NA;NA;NA;0.301205172;-0.501289588;199.65;1168887.79,,,,,,
A;Q13;S3;Osm;5.5587748;1;KoBi;3;0.178411045;-0.549092736;1;4.25;KoBi;NA;NA;NA;NA;NA;0.301205172;-0.501289588;199.65;1168887.79,,,,,,
